,CUSTOMER_ID,ANCHOR_CUTOFF,NEXT_ANCHOR_CUTOFF,has_order,window_adds,window_removes,window_purchases,shipping_time,window_total_profit,window_total_volume,window_num_unique_materials,total_order_quantity,sales_office_desc,mode_distribution_mode,mode_cold_drink_channel,mode_sub_trade_channel,mode_most_frequent_event,mode_device_category,mode_device_brand,mode_device_os,mode_pack_type,mode_trade_mark,mode_flavour,mode_bev_cat,mode_pack_size_oz,scheduled_frequency
4372,501689528,2025-04-11 14:00:00,2025-04-25 14:00:00,0,0,0,0,24hrs,121.9,9.0,3,,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0,14
4373,500479105,2024-06-21 11:00:00,2024-06-28 11:00:00,1,0,0,0,24hrs,5961.359999999996,399.0,7,370.0,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,7
4374,501714634,2024-10-10 15:30:00,2024-10-17 15:30:00,0,0,0,0,24hrs,395.39,24.0,11,,,,,,,,,,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0,7
4375,501777304,2025-01-29 16:00:00,2025-02-12 16:00:00,0,0,0,0,24hrs,69.06,4.0,2,,,,,,,,,,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),20.0,14
4376,501686880,2025-05-22 12:00:00,2025-06-19 12:00:00,0,0,0,0,24hrs,61.7,8.0,2,,,,,,,,,,Glass Bottle  - Other,Fizz Factory,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),12.0,28
4377,501689964,2024-07-30 17:00:00,2024-08-06 17:00:00,0,1216,0,0,,763.7999999999998,60.0,2,,"Spokane, WA",OFS,Restaurant,Bar,nav_link_click,desktop,Apple,Macintosh,Plastic Bottle - Other,Fizz Factory,Grape,DAIRY/SOY BEVERAGES,14.0,7
4378,501783359,2025-03-10 14:00:00,2025-03-17 14:00:00,0,0,0,0,24hrs,1232.3999999999999,72.0,17,,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0,7
4379,501637621,2025-02-27 16:30:00,2025-03-27 16:30:00,1,0,0,0,48hrs,0.0,0.0,1,1.0,,,,,,,,,0,0,0,0,0.0,28
4380,500329905,2024-07-25 11:00:00,2024-08-08 11:00:00,1,30,0,5,24hrs,408.06000000000006,36.0,2,18.0,"Bellevue, WA",OFS,Hotel,Motel,update_cart,desktop,Google,Windows,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,14
4381,501409101,2025-04-25 16:30:00,2025-05-23 16:30:00,1,805,0,230,48hrs,2639.340000000004,172.0,1,86.0,"Kingman, AZ",Rapid Delivery,Restaurant,Sandwich Fast Food,Close_Profile_Clicked,mobile,Motorola,Android,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),20.0,28
4382,501500372,2024-06-28 11:00:00,2024-07-26 11:00:00,0,0,0,0,24hrs,105.96,4.0,1,,,,,,,,,,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,28
4383,501358522,2025-02-05 15:30:00,2025-02-19 15:30:00,0,0,0,0,24hrs,586.37,29.0,6,,,,,,,,,,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,14
4384,501585986,2025-02-19 16:30:00,2025-03-19 16:30:00,0,0,0,0,48hrs,370.40999999999997,16.0,6,,,,,,,,,,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,28
4385,501470857,2024-11-25 18:00:00,2024-12-09 18:00:00,0,0,0,0,72hrs,855.7099999999998,50.0,3,,,,,,,,,,Glass Bottle  - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,14
4386,600055375,2024-11-22 18:00:00,2024-12-06 18:00:00,0,0,0,0,72hrs,43172.22000000007,1148.0,6,,"Draper, UT",Sideload,Attraction,Recreation Center,page_view,desktop,Microsoft,Windows,Bag-In-Box,Billy's Lemonade,Mango,CORE SPARKLING,640.0,14
4387,501734153,2024-10-07 16:30:00,2024-10-14 16:30:00,0,0,0,0,48hrs,1098.5000000000002,32.0,7,,,,,,,,,,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0,7
4388,501473438,2024-06-17 15:00:00,2024-06-24 15:00:00,1,0,0,0,24hrs,111466.64999999864,17785.0,86,14128.0,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0,7
4389,501734755,2025-01-24 11:00:00,2025-01-31 11:00:00,0,0,0,0,24hrs,0.0,0.0,1,,,,,,,,,,0,0,0,0,0.0,7
4390,501730722,2024-11-06 13:30:00,2024-11-13 13:30:00,0,0,0,0,24hrs,186.64,14.0,7,,,,,,,,,,Plastic Bottle - Other,Fizz Factory,Apple Cinnamon,ENHANCED WATER BEVERAGES,20.0,7
4391,500283171,2025-04-18 14:00:00,2025-05-16 14:00:00,1,1995,420,105,24hrs,100849.43999999945,4692.0,16,4488.0,"Pocatello, ID",Sideload,Attraction,Recreation Center,button_click,desktop,Mozilla,Windows,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,28
4392,600250231,2025-02-03 10:30:00,2025-02-10 10:30:00,0,0,0,0,24hrs,1382.1099999999997,101.0,9,,,,,,,,,,Aluminum Can,Lucy & Co.,Strawberry Tart,CORE SPARKLING,12.0,7
4393,501008059,2025-03-31 10:00:00,2025-04-14 10:00:00,1,0,0,0,24hrs,24237.600000000108,1608.0,22,1116.0,"Huachuca City, AZ",OFS,Hot Beverage,Local Convenience,nav_link_click,desktop,Microsoft,Windows,Plastic Bottle - Other,Fizz Factory,Vanilla Latte,ENERGY DRINKS,20.0,14
4394,600082999,2025-03-11 11:00:00,2025-03-25 11:00:00,0,0,0,0,24hrs,139.79999999999998,6.0,2,,,,,,,,,,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,14
4395,501706377,2025-01-24 14:00:00,2025-02-21 14:00:00,1,684,0,171,24hrs,14125.599999999984,400.0,3,240.0,"Tacoma, WA",OFS,Restaurant,Mexican Fast Food,update_cart,desktop,Microsoft,Windows,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0,28
4396,500957945,2024-11-29 18:00:00,2024-12-27 18:00:00,1,0,0,0,72hrs,755.99,23.0,5,10.0,,,,,,,,,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0,28
4397,501724430,2024-09-24 16:30:00,2024-10-15 16:30:00,0,0,0,0,48hrs,0.0,0.0,1,,,,,,,,,,0,0,0,0,0.0,21
4398,501477447,2024-11-19 18:00:00,2024-12-17 18:00:00,1,4427,233,699,72hrs,57112.79999999996,1728.0,7,1044.0,"Draper, UT",Sideload,Clinic,Healthcare Facility,begin_checkout,desktop,Google,Windows,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,320.0,28
4399,501790224,2025-03-30 15:00:00,2025-04-06 15:00:00,0,0,0,0,24hrs,3168.46,240.0,4,,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0,7
4400,501076596,2025-04-14 17:00:00,2025-04-21 17:00:00,1,0,0,0,,13043.820000000027,1230.0,32,900.0,,,,,,,,,Plastic Bottle - Other,Fizz Factory,Vanilla Raspberry,SPORTS DRINKS,20.0,7
4401,600082626,2024-07-01 11:00:00,2024-07-15 11:00:00,1,0,0,0,24hrs,3142.099999999999,164.0,14,120.0,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,14
4402,500772021,2025-02-04 16:30:00,2025-02-11 16:30:00,1,239,0,239,48hrs,95440.13999999786,4122.0,15,2835.0,"Tempe, AZ",Rapid Delivery,Attraction,Recreation Center,view_item_list,desktop,Apple,Macintosh,Bag-In-Box,Fizz Factory,Mango,TEA,320.0,7
4403,501676667,2024-07-05 11:00:00,2024-07-19 11:00:00,1,0,0,0,24hrs,48294.08000000006,4096.0,20,4620.0,"Bellevue, WA",OFS,Hot Beverage,Local Convenience,nav_link_click,desktop,Microsoft,Windows,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,14
4404,501734066,2024-10-15 15:30:00,2024-10-29 15:30:00,0,0,0,0,24hrs,11995.489999999998,1033.0,46,,,,,,,,,,Plastic Bottle - Other,Fizz Factory,Vanilla Latte,CORE SPARKLING,20.0,14
4405,501741342,2024-10-24 18:00:00,2024-10-31 18:00:00,0,0,0,0,72hrs,1102.9200000000003,73.0,10,,,,,,,,,,Plastic Bottle - Other,Fizz Factory,Orange Cream,DAIRY/SOY BEVERAGES,14.0,7
4406,501542798,2024-07-03 11:00:00,2024-07-10 11:00:00,0,0,0,0,24hrs,5802.76,442.0,23,,,,,,,,,,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,7
4407,501562257,2024-06-05 11:30:00,2024-06-12 11:30:00,1,0,0,0,24hrs,3156.959999999999,188.0,3,144.0,,,,,,,,,Glass Bottle  - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,7
4408,501753480,2024-11-01 11:00:00,2024-11-08 11:00:00,0,0,0,0,24hrs,1198.4500000000003,75.0,14,,,,,,,,,,Glass Bottle  - Other,Fizz Factory,Vanilla Latte,CORE SPARKLING,12.0,7
4409,600552205,2024-06-25 11:00:00,2024-07-23 11:00:00,1,0,0,0,24hrs,157.96,6.0,2,3.0,,,,,,,,,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,28
4410,600053688,2024-11-22 18:00:00,2024-12-20 18:00:00,0,0,0,0,72hrs,759.2399999999999,20.0,4,,,,,,,,,,Bag-In-Box,Fizz Factory,Tangerine,CORE SPARKLING,640.0,28
4411,501548471,2025-03-31 15:00:00,2025-04-28 15:00:00,1,0,0,0,24hrs,729.7400000000001,36.0,4,27.0,,,,,,,,,Aluminum Can,Bobby's Bottles,Matcha,ENERGY DRINKS,16.0,28
4412,501266572,2024-06-07 14:00:00,2024-06-14 14:00:00,1,0,0,0,24hrs,2946.960000000001,188.0,16,135.0,,,,,,,,,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,7
4413,600082723,2025-03-06 11:00:00,2025-04-03 11:00:00,1,0,0,0,24hrs,184.82000000000002,8.0,1,6.0,,,,,,,,,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0,28
4414,501241428,2024-07-12 11:00:00,2024-07-26 11:00:00,0,0,0,0,24hrs,0.0,0.0,1,,,,,,,,,,0,0,0,0,0.0,14
4415,501724612,2025-01-23 11:00:00,2025-02-06 11:00:00,0,0,0,0,24hrs,0.0,0.0,1,,,,,,,,,,0,0,0,0,0.0,14
4416,501584836,2024-07-17 11:00:00,2024-07-24 11:00:00,1,0,0,0,24hrs,9298.949999999993,864.0,20,833.0,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,7
4417,501707837,2025-01-22 11:00:00,2025-01-29 11:00:00,1,161,0,161,24hrs,37437.47999999997,1602.0,6,1080.0,"Tucson, AZ",Rapid Delivery,Restaurant,Mexican Fast Food,view_item_list,desktop,Google,Windows,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,320.0,7
4418,501696561,2024-08-14 12:00:00,2024-08-21 12:00:00,0,0,0,0,24hrs,52.98,2.0,1,,,,,,,,,,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,7
4419,501201595,2025-03-31 16:30:00,2025-04-28 16:30:00,1,0,0,0,48hrs,1891.8000000000004,422.0,23,87.0,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0,28
4420,501154945,2025-03-18 11:00:00,2025-04-15 11:00:00,0,0,0,0,24hrs,100.93,4.0,2,,,,,,,,,,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,28
4421,600074378,2025-02-28 14:00:00,2025-03-28 14:00:00,1,0,0,0,24hrs,4587.239999999999,118.0,9,100.0,,,,,,,,,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0,28
4422,600262762,2025-02-11 13:30:00,2025-03-11 13:30:00,1,163,0,326,24hrs,126352.80000000012,10800.0,11,9045.0,"Albuquerque, NM",Rapid Delivery,Attraction,Recreation Center,begin_checkout,desktop,Microsoft,Windows,Plastic Bottle - Other,Pete's Popcorn,Maple,ENHANCED WATER BEVERAGES,20.0,28
4423,501545850,2025-05-19 12:00:00,2025-06-16 12:00:00,0,0,0,0,24hrs,565.03,39.0,8,,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,28
4424,501763501,2024-12-20 11:00:00,2024-12-27 11:00:00,0,0,0,0,24hrs,291.44,12.0,4,,,,,,,,,,Bag-In-Box,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,7
4425,501512287,2024-06-17 10:00:00,2024-06-24 10:00:00,1,0,0,0,24hrs,18689.240000000013,1200.0,26,840.0,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,7
4426,600584881,2024-06-07 14:00:00,2024-06-14 14:00:00,1,0,0,0,24hrs,8285.940000000002,878.0,32,537.0,,,,,,,,,Plastic Bottle - Other,Fizz Factory,Vanilla Raspberry,CORE SPARKLING,20.0,7
4427,501386616,2024-06-26 16:00:00,2024-07-10 16:00:00,1,0,0,0,24hrs,1177.04,66.0,13,45.0,,,,,,,,,Plastic Bottle - Other,Fizz Factory,Vanilla Raspberry,CORE SPARKLING,20.0,14
4428,500943646,2024-06-05 14:00:00,2024-06-12 14:00:00,1,0,0,0,24hrs,95671.79999999977,11406.0,20,13524.0,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,7
4429,501227293,2024-11-19 18:00:00,2024-11-26 18:00:00,1,0,0,0,72hrs,9898.95999999999,322.0,7,183.0,,,,,,,,,Bag-In-Box,Fizz Factory,Tangerine,CORE SPARKLING,0.0,7
4430,600082387,2025-03-07 11:00:00,2025-03-21 11:00:00,1,20,0,10,24hrs,17717.760000000028,2736.0,11,1944.0,"Boise, ID",Sideload,Institution,Government Office,purchase,desktop,Microsoft,Windows,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,14
4431,501660256,2024-06-17 11:30:00,2024-06-24 11:30:00,0,0,0,0,24hrs,314.12,12.0,3,,,,,,,,,,Bag-In-Box,Fizz Factory,Orange,FRUIT/VEGETABLE STILL DRINKS,320.0,7
4432,501305567,2025-02-06 10:30:00,2025-02-13 10:30:00,1,0,0,0,24hrs,24546.38999999999,1068.0,15,1710.0,,,,,,,,,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0,7
4433,600059368,2024-11-21 10:00:00,2024-11-28 10:00:00,0,0,0,0,24hrs,3.9,2.0,1,,,,,,,,,,Bag-In-Box,Billy's Lemonade,Mango,SPORTS DRINKS,320.0,7
4434,600550229,2024-07-15 11:00:00,2024-08-12 11:00:00,1,0,0,0,24hrs,2999.7899999999995,846.0,14,1085.0,,,,,,,,,Plastic Bottle - Other,Fizz Factory,Vanilla Raspberry,DAIRY/SOY BEVERAGES,14.0,28
4435,600255927,2024-07-29 10:30:00,2024-08-05 10:30:00,0,0,0,0,24hrs,397.90999999999997,9.0,2,,,,,,,,,,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,7
4436,600081547,2024-07-05 11:00:00,2024-07-12 11:00:00,1,0,0,0,24hrs,16022.819999999945,10734.0,28,60914.0,,,,,,,,,Plastic Bottle - Other,Fizz Factory,Vanilla Latte,PACKAGED WATER (PLAIN & ENRICHED),12.0,7
4437,501657896,2025-01-20 14:00:00,2025-01-27 14:00:00,0,0,0,0,24hrs,852.4200000000001,84.0,6,,,,,,,,,,Glass Bottle  - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,7
4438,600081219,2024-12-18 12:00:00,2025-01-01 12:00:00,1,0,0,0,24hrs,8857.060000000001,898.0,28,528.0,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0,14
4439,600565520,2025-01-22 14:00:00,2025-02-19 14:00:00,0,0,0,0,24hrs,242.37,11.0,1,,,,,,,,,,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,28
4440,600685959,2024-06-18 16:00:00,2024-07-02 16:00:00,1,0,0,0,24hrs,7019.459999999997,423.0,10,364.0,,,,,,,,,Plastic Bottle - Other,Oliver Originals,Vanilla Raspberry,CORE SPARKLING,20.0,14
4441,501500900,2024-07-22 15:30:00,2024-07-29 15:30:00,1,0,0,0,48hrs,2249.36,68.0,5,34.0,,,,,,,,,Bag-In-Box,Fizz Factory,Vanilla Latte,CORE SPARKLING,0.0,7
4442,600065968,2025-04-15 15:00:00,2025-05-13 15:00:00,1,87,0,87,24hrs,3078.8800000000006,112.0,1,40.0,"Johnstown, CO",Sideload,Institution,Social Club,begin_checkout,desktop,Google,Windows,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,28
4443,500800118,2024-06-24 14:00:00,2024-07-22 14:00:00,1,0,0,0,24hrs,3306.3999999999996,64.0,3,48.0,"Colorado Springs, CO",Sideload,Restaurant,Restaurant,page_view,desktop,Google,Windows,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0,28
4444,600056045,2024-11-19 18:00:00,2024-11-26 18:00:00,0,0,0,0,72hrs,1589.9100000000003,48.0,12,,,,,,,,,,Bag-In-Box,Fizz Factory,Vanilla Latte,CORE SPARKLING,640.0,7
4445,501678122,2024-07-05 16:30:00,2024-07-12 16:30:00,0,0,0,0,48hrs,189.48000000000002,6.0,2,,,,,,,,,,Bag-In-Box,Sam's,Orange,FRUIT/VEGETABLE STILL DRINKS,320.0,7
4446,501790856,2025-03-07 16:30:00,2025-03-14 16:30:00,0,0,0,0,48hrs,0.0,0.0,1,,,,,,,,,,0,0,0,0,0.0,7
4447,501788975,2025-03-07 14:00:00,2025-03-14 14:00:00,0,0,0,0,24hrs,0.0,0.0,1,,,,,,,,,,0,0,0,0,0.0,7
4448,501463613,2025-04-17 11:30:00,2025-05-15 11:30:00,1,0,0,0,24hrs,5414.639999999997,344.0,6,120.0,"Bremerton, WA",OFS,Institution,Social Club,button_click,desktop,Google,Windows,Aluminum Can,Fizz Factory,Tangerine,CORE SPARKLING,12.0,28
4449,501463613,2025-04-14 11:30:00,2025-05-12 11:30:00,1,0,0,0,24hrs,5414.639999999997,344.0,6,120.0,"Bremerton, WA",OFS,Institution,Social Club,page_view,desktop,Google,Windows,Aluminum Can,Fizz Factory,Tangerine,CORE SPARKLING,12.0,28
4450,501168843,2025-03-31 16:30:00,2025-04-14 16:30:00,1,0,0,0,48hrs,78500.70000000022,8185.0,65,9360.0,,,,,,,,,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,14
4451,501739354,2024-11-25 15:00:00,2024-12-02 15:00:00,0,0,0,0,24hrs,314.1,30.0,5,,"Richfield, UT",OFS,Attraction,Casino,page_view,desktop,Google,Windows,Aluminum Can,Fizz Factory,Tangerine,TEA,23.0,7
4452,600586504,2024-06-27 11:00:00,2024-07-25 11:00:00,0,0,0,0,24hrs,349.9100000000001,14.0,4,,,,,,,,,,Bag-In-Box,Fizz Factory,Sugar Cookie,CORE SPARKLING,320.0,28
4453,500891966,2024-06-24 16:00:00,2024-07-08 16:00:00,1,0,0,0,24hrs,380.78,39.0,14,19.0,,,,,,,,,Plastic Bottle - Other,Fizz Factory,Dragonfruit,ENHANCED WATER BEVERAGES,20.0,14
4454,501811684,2025-04-28 18:00:00,2025-05-26 18:00:00,0,435,0,0,72hrs,0.0,0.0,1,,"Draper, UT",Sideload,Restaurant,Dining,proceed_to_checkout,desktop,Apple,Macintosh,0,0,0,0,0.0,28
4455,501576954,2024-06-24 15:00:00,2024-07-08 15:00:00,0,0,0,0,24hrs,1884.9299999999996,203.0,19,,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0,14
4456,501383383,2025-01-31 14:00:00,2025-02-28 14:00:00,0,0,0,0,24hrs,165.94,6.0,1,,,,,,,,,,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,28
4457,501634167,2025-05-12 10:30:00,2025-05-26 10:30:00,0,0,0,0,24hrs,4571.5499999999965,582.25,54,,,,,,,,,,Plastic Bottle - Other,Fizz Factory,Vanilla Raspberry,ENERGY DRINKS,20.0,14
4458,501677628,2024-09-03 11:00:00,2024-09-10 11:00:00,0,0,0,0,24hrs,414.85999999999996,18.0,5,,,,,,,,,,Bag-In-Box,Fizz Factory,Tangerine,CORE SPARKLING,320.0,7
4459,600256337,2025-02-05 16:30:00,2025-02-12 16:30:00,1,0,0,0,48hrs,2154921.569999971,132831.0,87,209808.0,,,,,,,,,Aluminum Can,Fizz Factory,Vanilla Latte,CORE SPARKLING,16.0,7
4460,501696966,2024-07-19 11:30:00,2024-07-26 11:30:00,0,0,0,0,24hrs,400.53999999999996,11.0,4,,,,,,,,,,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,320.0,7
4461,600560331,2025-04-15 15:30:00,2025-04-22 15:30:00,1,0,0,0,48hrs,17640.480000000014,1131.0,22,707.0,,,,,,,,,Plastic Bottle - Other,Blueberry Hill,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),20.0,7
4462,600078594,2025-04-04 16:30:00,2025-04-11 16:30:00,1,0,0,0,48hrs,19158.42,338.0,10,222.0,,,,,,,,,Bag-In-Box,Sam's,Caramel Macchiato,JUICES/NECTARS,320.0,7
4463,600261339,2025-02-04 10:30:00,2025-02-11 10:30:00,0,0,0,0,24hrs,1638.5399999999997,184.0,16,,,,,,,,,,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),20.0,7
4464,500850984,2025-05-22 12:00:00,2025-06-19 12:00:00,0,0,0,0,24hrs,492.77,17.0,2,,,,,,,,,,Bag-In-Box,Sam's,Orange,FRUIT/VEGETABLE STILL DRINKS,320.0,28
4465,500265176,2024-06-18 15:00:00,2024-07-16 15:00:00,0,0,0,0,24hrs,186.97000000000003,19.0,6,,,,,,,,,,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,28
4466,501676667,2025-01-20 11:00:00,2025-02-03 11:00:00,1,0,0,0,24hrs,6036.759999999993,512.0,20,315.0,,,,,,,,,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,14
4467,501523617,2024-12-24 12:00:00,2025-01-21 12:00:00,1,0,0,0,24hrs,2011.7600000000002,64.0,4,48.0,"Reno, NV",OFS,Restaurant,Dining,pay_invoice_click,desktop,Apple,Macintosh,Bag-In-Box,Jack's Juices,Cappuccino,CORE SPARKLING,320.0,28
4468,600259095,2025-02-05 10:30:00,2025-02-12 10:30:00,0,0,0,0,24hrs,704502.14,87726.0,18,,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,7
4469,600582794,2024-07-17 16:00:00,2024-07-24 16:00:00,1,0,0,0,24hrs,26138.75999999995,2504.0,57,2270.0,,,,,,,,,Aluminum Can,Fizz Factory,Vanilla Latte,CORE SPARKLING,16.0,7
4470,500962183,2025-01-23 11:00:00,2025-02-06 11:00:00,0,0,0,0,24hrs,3632.43,208.0,16,,,,,,,,,,Aluminum Can,Fizz Factory,Vanilla Latte,CORE SPARKLING,12.0,14
4471,600054028,2024-11-18 18:00:00,2024-12-16 18:00:00,1,218,0,218,72hrs,15744.23999999999,450.0,4,297.0,"Draper, UT",Sideload,Workplace,Business Service,add_to_cart,desktop,Google,Windows,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0,28
4472,501503601,2024-07-01 15:30:00,2024-07-08 15:30:00,1,0,0,0,48hrs,132.3,6.0,3,3.0,,,,,,,,,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0,7
4473,501778439,2025-01-24 14:00:00,2025-01-31 14:00:00,0,0,0,0,24hrs,73.45,3.0,1,,,,,,,,,,Bag-In-Box,Sam's,Orange,FRUIT/VEGETABLE STILL DRINKS,320.0,7
4474,501631402,2025-05-16 11:00:00,2025-06-13 11:00:00,0,0,0,0,24hrs,69.98,2.0,1,,,,,,,,,,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,28
4475,501722674,2025-03-31 15:00:00,2025-04-14 15:00:00,0,0,0,0,24hrs,91.09,4.0,2,,,,,,,,,,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),23.7,14
4476,600582443,2024-06-21 11:00:00,2024-06-28 11:00:00,1,0,0,0,24hrs,28828.499999999935,2855.0,39,4776.0,,,,,,,,,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,7
4477,500566710,2024-06-17 14:00:00,2024-07-15 14:00:00,1,0,0,0,24hrs,4910.520000000005,288.0,24,320.0,,,,,,,,,Aluminum Can,Fizz Factory,Strawberry Tart,CORE SPARKLING,20.0,28
4478,501493480,2025-05-15 14:00:00,2025-05-22 14:00:00,0,0,0,0,24hrs,39775.95000000004,1110.0,18,,"Bend, OR",OFS,Hotel,Motel,view_item_list,desktop,Microsoft,Windows,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,320.0,7
4479,501466803,2024-07-05 11:00:00,2024-07-19 11:00:00,0,0,0,0,24hrs,588.59,58.0,3,,,,,,,,,,Aluminum Can,Bobby's Bottles,Matcha,ENERGY DRINKS,16.0,14
4480,501584759,2025-02-11 15:00:00,2025-03-11 15:00:00,0,0,0,0,24hrs,4367.840000000001,456.0,13,,"Denver, CO",OFS,Hot Beverage,Convenience Store,nav_link_click,mobile,Apple,iOS,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0,28
4481,501532660,2025-01-24 14:00:00,2025-01-31 14:00:00,1,165,0,165,24hrs,1181422.2599999725,78084.0,14,76050.0,"Tacoma, WA",OFS,Distributor,Food Distributor,view_item_list,desktop,Google,Windows,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,7
4482,501702838,2025-01-21 14:00:00,2025-01-28 14:00:00,1,173,0,173,24hrs,69984.54000000044,10179.0,7,11484.0,"Tacoma, WA",OFS,Restaurant,Restaurant,begin_checkout,desktop,Google,Windows,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0,7
4483,600078717,2025-04-04 16:30:00,2025-04-11 16:30:00,0,0,0,0,48hrs,3711.8199999999997,84.0,6,,,,,,,,,,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0,7
4484,501639838,2024-11-18 18:00:00,2024-12-02 18:00:00,0,0,0,0,72hrs,1473.9599999999996,158.0,7,,,,,,,,,,Glass Bottle  - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,14
4485,501680568,2024-07-18 14:00:00,2024-07-25 14:00:00,1,0,0,0,24hrs,6782.720000000008,768.0,33,492.0,,,,,,,,,Aluminum Can,Fizz Factory,Berry Blast,ENERGY DRINKS,16.0,7
